0.7154803,-0.3111788,96.74542
0.7085253,-0.3104919,97.93758
0.7015123,-0.3098531,99.1348
0.694442,-0.3092636,100.3375
0.6873522,-0.3086601,101.5504
0.6805721,-0.3074704,102.8145
0.6737703,-0.3062798,104.0877
0.6669496,-0.3050897,105.3692
0.6601133,-0.303901,106.6585
0.6532657,-0.3027147,107.9547
0.6464112,-0.3015317,109.2566
0.6395549,-0.3003526,110.5631
0.6327021,-0.2991783,111.873
0.6258587,-0.2980096,113.1849
0.6190308,-0.2968472,114.4975
0.6122249,-0.2956921,115.8091
0.6054479,-0.2945454,117.1182
0.5987063,-0.2934081,118.4234
0.5920075,-0.2922814,119.7229
0.5840124,-0.2899356,121.0691
0.5756871,-0.2872489,122.422
0.5674303,-0.2845814,123.7644
0.5575613,-0.2801401,125.4231
0.5466549,-0.2745297,127.2868
0.5358537,-0.2689591,129.134
0.5273793,-0.2640023,130.9759
0.5221105,-0.2598906,132.8155
0.51691,-0.2558309,134.6302
0.511785,-0.2518317,136.4174
0.5067418,-0.2479009,138.1751
0.501787,-0.2440456,139.9011
0.4969256,-0.2402727,141.5938
0.4921626,-0.2365879,143.2514
0.4875025,-0.2329964,144.8726
0.4829488,-0.2295027,146.4561
0.4785047,-0.2261102,148.0011
0.4741727,-0.2228222,149.5066
0.4699547,-0.2196406,150.9722
0.465852,-0.2165671,152.3973
0.4618655,-0.2136026,153.7817
0.4579956,-0.2107474,155.1254
0.9185409,-0.1592049,50.58411
0.916597,-0.1652503,51.08902
0.914511,-0.1725822,51.6992
0.9119611,-0.1811828,52.42282
0.9088892,-0.1912158,53.27417
0.9052527,-0.2027932,54.26339
0.9010393,-0.2159333,55.39314
0.9000371,-0.2297467,56.61992
0.8996038,-0.2445102,57.94745
0.8990936,-0.2599363,59.34783
0.8985028,-0.2754887,60.77732
0.8961371,-0.2855266,62.15779
0.889734,-0.2910687,63.44047
0.8770789,-0.296028,65.10965
0.8632034,-0.3031573,67.22984
0.8500348,-0.3104187,69.31531
0.8383392,-0.3163705,71.2682
0.8334978,-0.3185568,72.48368
0.8284414,-0.3202588,73.73635
0.8231157,-0.3215199,75.01572
0.8133616,-0.3221164,76.29443
0.8047541,-0.3224784,77.59312
0.7980982,-0.3226923,78.90611
0.7914785,-0.3227363,80.22279
0.7849236,-0.3226492,81.53623
0.778459,-0.3224615,82.84033
0.7721053,-0.3221965,84.13036
0.7658767,-0.3218715,85.40306
0.75978,-0.3214993,86.65666
0.7538168,-0.3210886,87.89072
0.7479831,-0.3206454,89.10593
0.7422706,-0.3201733,90.30384
0.7366687,-0.3196743,91.48656
0.7311651,-0.3191495,92.65655
0.7257466,-0.3185987,93.81641
0.7204006,-0.3180215,94.96874
0.7151148,-0.3174172,96.11599
0.7098782,-0.3167849,97.26036
0.7046809,-0.3161234,98.40385
0.6995146,-0.315432,99.5481
0.694041,-0.315514,100.7227
0.6885134,-0.3157402,101.9067
0.6829869,-0.3159655,103.0958
0.677458,-0.3161901,104.2906
0.6719246,-0.316414,105.4914
0.6663854,-0.3166374,106.6982
0.6608405,-0.3168603,107.911
0.65529,-0.3170827,109.1294
0.6491211,-0.3163439,110.3467
0.6424909,-0.3148867,111.5638
0.6358705,-0.3134432,112.7848
0.6292629,-0.3120132,114.0087
0.6226714,-0.3105965,115.2346
0.6161,-0.3091927,116.4613
0.6095527,-0.3078021,117.6878
0.6030341,-0.3064244,118.9129
0.596549,-0.30506,120.1352
0.5901024,-0.3037091,121.3536
0.5822308,-0.3010288,122.6253
0.5742854,-0.2982505,123.8952
0.566393,-0.2954857,125.1573
0.5585614,-0.2927378,126.4101
0.5491638,-0.2882717,127.9697
0.5388216,-0.282743,129.7157
0.5285628,-0.2772391,131.4487
0.5195061,-0.2720519,133.1733
0.5146239,-0.2679458,134.9061
0.509794,-0.2638765,136.6183
0.5050232,-0.2598522,138.3076
0.5003179,-0.2558807,139.9718
0.4956843,-0.2519697,141.609
0.4911277,-0.2481261,143.2173
0.4866534,-0.2443565,144.795
0.4822663,-0.2406669,146.3407
0.4779704,-0.2370625,147.8529
0.4737694,-0.2335482,149.3306
0.4696667,-0.2301279,150.7728
0.4656643,-0.2268048,152.1787
0.4617649,-0.2235818,153.5478
0.4579697,-0.2204608,154.8795
0.4542798,-0.2174434,156.1736
0.4506962,-0.2145302,157.43
0.4472187,-0.2117218,158.6486
0.4438472,-0.2090177,159.8297
0.4405813,-0.2064176,160.9734
0.4374198,-0.2039202,162.0801
0.4343618,-0.201524,163.1503
0.4314057,-0.1992276,164.1844
0.4296188,-0.1978599,165.2145
0.4289478,-0.197379,166.2397
0.4282852,-0.1969225,167.2283
0.4282831,-0.196048,168.1502
0.4285973,-0.1949879,169.0228
0.9188709,-0.1591103,50.54835
0.9168528,-0.1650279,51.04535
0.9147905,-0.1722989,51.64967
0.9122671,-0.1808324,52.36678
0.909224,-0.190794,53.21106
0.9056177,-0.2022992,54.19298
0.9014338,-0.2153717,55.31558
0.9001875,-0.2291845,56.53846
0.8997635,-0.2439133,57.86098
0.8992633,-0.2593281,59.25811
0.8986834,-0.2748958,60.68635
0.8963819,-0.2851312,62.06846
0.890521,-0.2907214,63.35611
0.8784283,-0.2956409,64.86079
0.8646014,-0.302664,66.96526
0.8514477,-0.3099752,69.04044
0.839249,-0.3162032,71.0386
0.834389,-0.318476,72.25333
0.8293778,-0.3202047,73.49327
0.8242954,-0.3215029,74.76181
0.8151813,-0.3221615,76.03294
0.8060782,-0.3225205,77.32114
0.7994561,-0.3227478,78.62576
0.7928641,-0.3228028,79.93536
0.7863309,-0.3227249,81.24281
0.7798833,-0.322545,82.54194
0.7735423,-0.3222869,83.82777
0.7673231,-0.3219683,85.09686
0.7612339,-0.3216021,86.34722
0.7552769,-0.3211975,87.57826
0.7494487,-0.3207605,88.79053
0.7437415,-0.320295,89.9855
0.7381451,-0.319803,91.16518
0.7326475,-0.3192855,92.33205
0.7272354,-0.3187426,93.48867
0.7218961,-0.3181739,94.63765
0.7166173,-0.3175784,95.78145
0.7113881,-0.3169552,96.92235
0.706198,-0.3163033,98.06233
0.7010388,-0.3156218,99.20314
0.6956816,-0.3154479,100.365
0.6901647,-0.3156738,101.5454
0.6846483,-0.315899,102.731
0.6791287,-0.3161233,103.9225
0.6736037,-0.3163471,105.1202
0.6680718,-0.3165704,106.3243
0.662533,-0.3167932,107.5346
0.6569876,-0.3170156,108.7508
0.6510492,-0.3166318,109.9686
0.6444207,-0.315174,111.1843
0.6378008,-0.3137301,112.4041
0.6311918,-0.3122998,113.6273
0.6245976,-0.3108829,114.853
0.6180217,-0.3094792,116.0799
0.6114683,-0.3080885,117.307
0.604942,-0.3067108,118.5331
0.5984471,-0.3053463,119.757
0.5919892,-0.3039951,120.9773
0.5845411,-0.3017139,122.2339
0.5765823,-0.2989364,123.5066
0.5686738,-0.2961715,124.7719
0.5608234,-0.2934223,126.0283
0.5521926,-0.2897918,127.4389
0.5418265,-0.2842596,129.1895
0.5315393,-0.278749,130.9277
0.5213451,-0.2732701,132.6513
0.5160595,-0.2690575,134.3885
0.5112112,-0.2649778,136.1082
0.50642,-0.2609406,137.8056
0.5016924,-0.2569538,139.4786
0.4970345,-0.2530252,141.1251
0.4924525,-0.2491621,142.7432
0.4879513,-0.2453711,144.3312
0.4835359,-0.2416583,145.8875
0.4792107,-0.2380294,147.4107
0.4749795,-0.2344892,148.8996
0.4708457,-0.2310418,150.3532
0.466812,-0.2276909,151.7708
0.4628806,-0.2244395,153.1515
0.4590531,-0.2212895,154.495
0.4553311,-0.2182427,155.8008
0.4517148,-0.2153003,157.069
0.4482051,-0.2124624,158.2992
0.4448017,-0.2097292,159.4918
0.4415041,-0.2071002,160.6469
0.4383115,-0.2045742,161.7649
0.4352226,-0.2021502,162.8461
0.4322364,-0.1998263,163.8911
0.4298443,-0.1979841,164.915
0.4291693,-0.1974967,165.9512
0.428503,-0.1970339,166.9506
0.4282321,-0.1963325,167.8956
0.4285555,-0.1952577,168.7777
0.9287599,-0.1359456,58.7689
0.921638,-0.1422034,59.31332
0.9139757,-0.1489277,59.92755
0.9089456,-0.1585384,60.70062
0.9066449,-0.1706974,61.61358
0.9049065,-0.1832155,62.57417
0.9031444,-0.1957958,63.56042
0.8945169,-0.2086777,65.44151
0.8847226,-0.2209962,67.44844
0.8748584,-0.2323386,69.42756
0.8650391,-0.2424815,71.35047
0.8559414,-0.2509163,73.1707
0.847497,-0.257725,74.88551
0.8406057,-0.2610152,75.98527
0.8336008,-0.2636074,77.08133
0.8264733,-0.2656415,78.17837
0.8192244,-0.2672276,79.27619
0.8118507,-0.2684637,80.37537
0.8043453,-0.2694322,81.47697
0.7966997,-0.2701994,82.58243
0.7889043,-0.2708176,83.6933
0.7809497,-0.2713267,84.81118
0.7728271,-0.2717569,85.93759
0.7645294,-0.2721312,87.07387
0.7560507,-0.2724667,88.22121
0.7493522,-0.272847,89.38378
0.7430277,-0.2732318,90.56
0.7365487,-0.2736098,91.74945
0.7299192,-0.2739872,92.95234
0.7231436,-0.2743692,94.16871
0.7162275,-0.2747599,95.39828
0.7091772,-0.275163,96.64064
0.702,-0.2755814,97.89514
0.6947041,-0.2760177,99.16098
0.6872982,-0.2764739,100.4372
0.6797919,-0.2769521,101.7226
0.6721956,-0.2774534,103.0159
0.6645198,-0.2779791,104.3159
0.6567763,-0.2785301,105.6209
0.6489767,-0.2791069,106.9296
0.641133,-0.2797098,108.2401
0.6335239,-0.2798727,109.5843
0.6264567,-0.2790798,110.9973
0.6194003,-0.2782823,112.4093
0.6123656,-0.2774836,113.8183
0.605363,-0.2766868,115.2224
0.5984026,-0.2758953,116.6196
0.5909832,-0.2746442,118.0284
0.5822256,-0.2721239,119.4824
0.5716849,-0.2676441,121.2863
0.5600972,-0.2619807,123.2976
0.5486413,-0.2563794,125.2879
0.5404218,-0.2516402,127.2741
0.5346595,-0.2475724,129.248
0.5289845,-0.243579,131.1919
0.5234046,-0.2396682,133.1032
0.5179259,-0.2358474,134.9798
0.5125544,-0.2321232,136.8197
0.507295,-0.228501,138.6211
0.5021523,-0.2249853,140.3827
0.4971294,-0.22158,142.1032
0.4922298,-0.2182877,143.7815
0.4874552,-0.2151105,145.417
0.4828075,-0.2120494,147.0092
0.4782877,-0.2091053,148.5575
0.473896,-0.2062778,150.0619
0.4696327,-0.2035662,151.5224
0.4654971,-0.2009693,152.9391
0.4614884,-0.1984854,154.3122
0.4576051,-0.1961124,155.6422
0.453846,-0.1938478,156.9296
0.4509339,-0.192253,158.1963
0.450056,-0.1916381,159.4454
0.4498547,-0.1906012,160.6199
0.9156557,-0.147005,54.70072
0.9081031,-0.1525521,55.19186
0.9002806,-0.1587915,55.75401
0.8986418,-0.1695136,56.53968
0.8976516,-0.1812509,57.42319
0.8964888,-0.1941117,58.40961
0.8951732,-0.2079113,59.48757
0.8937411,-0.2223292,60.63601
0.892243,-0.2369273,61.82526
0.8907375,-0.2512006,63.0203
0.8839433,-0.2647504,65.03654
0.8758242,-0.2770918,67.21928
0.8626536,-0.2876261,69.34948
0.8484561,-0.2965551,71.43671
0.8374293,-0.3031172,73.25349
0.8321811,-0.3056415,74.52287
0.8274859,-0.3059112,75.80669
0.8222515,-0.306073,77.09962
0.8135322,-0.3059447,78.37779
0.8048753,-0.3058088,79.65466
0.7962786,-0.3056876,80.92563
0.7899873,-0.3056797,82.19135
0.7840077,-0.3057267,83.4469
0.7780558,-0.3058282,84.69142
0.7721235,-0.3059905,85.92547
0.7662013,-0.3062177,87.15032
0.7602791,-0.3065121,88.36769
0.7543466,-0.3068744,89.57954
0.7483944,-0.3073045,90.78795
0.741717,-0.3067131,91.98775
0.7349529,-0.3061092,93.18739
0.7281239,-0.3055354,94.38872
0.7212282,-0.3049958,95.59312
0.7142651,-0.3044938,96.8017
0.7072345,-0.3040318,98.01524
0.7001373,-0.3036118,99.23427
0.692975,-0.3032351,100.459
0.6857501,-0.3029027,101.6896
