BucketTipDistance_m_,BucketTipDepth_m_,BucketTipAOA_deg_
0.733239212,-0.355960746,93.78143683
0.737248582,-0.345164033,93.12967062
0.732216278,-0.344372922,93.82046011
0.723186442,-0.346683991,95.08885806
0.71534441,-0.349818609,96.19472481
0.706406827,-0.352112471,97.57719522
0.701373372,-0.351872121,99.15850367
0.697100794,-0.351419059,100.5712711
0.692047957,-0.350952171,102.173607
0.685965913,-0.352187978,103.0145826
0.680262341,-0.353964045,103.8072883
0.680687823,-0.347655773,103.7518927
0.682291951,-0.340383019,103.4408677
0.676772931,-0.336787913,104.1310643
0.666256602,-0.338292694,105.560483
0.658758872,-0.339522067,106.5784471
0.650508322,-0.340941445,107.9670353
0.646028457,-0.340042403,109.4050609
0.641508181,-0.338777593,110.9743836
0.637157084,-0.337454554,112.4967017
0.63214556,-0.336543221,113.968273
0.630954092,-0.331458251,114.7035177
0.625685844,-0.327316045,115.9280108
0.620714814,-0.324744161,117.0615122
0.612366935,-0.322439594,118.7517013
0.603005082,-0.323703367,120.0943194
0.59684987,-0.323746729,120.9342455
0.590944022,-0.322207438,122.6354832
0.585384109,-0.320715857,124.2216476
0.580012935,-0.319199813,125.7547499
0.572806069,-0.317927183,127.4741911
0.568015284,-0.317484468,128.1348818
0.565661552,-0.313817114,128.4376501
0.559779325,-0.310292552,129.2342876
0.554874773,-0.306788115,129.8447736
0.549092449,-0.304717181,130.6094103
0.541658051,-0.30127518,131.8175839
0.534703378,-0.299469096,133.4967028
0.527697463,-0.297028275,135.3918571
0.518800072,-0.29368273,137.8316704
0.514497564,-0.290497027,139.5992352
0.51024462,-0.286223179,141.7572656
0.505735763,-0.281266415,144.1752468
0.502732497,-0.277354693,145.9974451
0.497696276,-0.270707861,149.0507561
0.493882655,-0.265233835,151.5006981
0.489946134,-0.258902467,154.2589799
0.486253294,-0.252203913,157.1068162
0.483130649,-0.244963074,160.0779068
0.479218859,-0.236025089,163.7459692
0.477426301,-0.229966951,166.1424393
0.475542791,-0.222130412,169.2067629
0.473727673,-0.21377464,172.4764349
0.472718607,-0.20472044,175.9531228
0.473129744,-0.196607379,177.8031011
0.47452112,-0.187976701,179.1633096
0.890484534,-0.122172494,57.68888548
0.890018581,-0.122647691,57.81109424
0.890018581,-0.122647691,57.81109424
0.887111371,-0.140391998,58.96544425
0.883282323,-0.159558767,60.25787947
0.878961253,-0.183562872,61.52511496
0.875194601,-0.203989222,62.70210433
0.872077355,-0.218148225,63.55311223
0.867379561,-0.235993447,64.69482775
0.856297236,-0.254202889,66.77402251
0.846650608,-0.265611854,68.45114884
0.834951098,-0.27659439,70.35820725
0.826124188,-0.283217216,71.76635935
0.82003738,-0.286010876,72.69551516
0.825003589,-0.270452514,71.6916341
0.82576694,-0.258542851,71.32892887
0.8192577,-0.260035391,72.28286647
0.805549816,-0.268697654,74.38843889
0.793708177,-0.276313149,76.18157109
0.783334413,-0.281283795,77.96662065
0.774718123,-0.283672011,80.12931626
0.768538847,-0.285593988,81.784962
0.759624527,-0.288472446,83.5861193
0.752829497,-0.291924903,84.56273465
0.747639689,-0.29209765,85.24967928
0.752031027,-0.278670901,84.42194101
0.7521014,-0.271417794,84.2246377
0.740507179,-0.27548812,85.83573502
0.730981611,-0.279062298,87.15673105
0.722713866,-0.282649671,88.31064272
0.71389122,-0.285479503,89.51018901
0.707419786,-0.286136649,91.38740386
0.703395164,-0.286188174,92.69310111
0.697821424,-0.286439095,94.35326439
0.69112598,-0.288024309,95.25003706
0.686624224,-0.288772064,95.8432826
0.690174278,-0.278021081,95.16323466
0.688052921,-0.274034854,95.31346365
0.679041313,-0.276260108,96.51790481
0.669947857,-0.278312014,97.72523323
0.664489538,-0.279915565,98.4604281
0.658480437,-0.280820744,99.24315637
0.653421901,-0.282169858,99.91965551
0.649774833,-0.282146719,100.9036566
0.645706353,-0.281181316,102.4480476
0.643252496,-0.28046158,103.4244849
0.640095063,-0.280388924,104.2458695
0.638584966,-0.279201551,104.40074
0.640837549,-0.271587685,103.9493555
0.636228699,-0.268042519,104.4143397
0.630473945,-0.264641792,105.0633319
0.622006135,-0.265660528,106.1678648
0.615442639,-0.266932161,107.041882
0.609784514,-0.267948145,107.7934512
0.605427026,-0.267920918,108.3444154
0.601150652,-0.266572407,109.9162226
0.597357733,-0.265274985,111.3234892
0.59404625,-0.264062149,112.5632289
0.590122068,-0.263527492,113.586547
0.586730338,-0.263212119,114.0136544
0.58595894,-0.261052944,114.0345921
0.582180313,-0.256838438,114.4491526
0.577348727,-0.253641256,114.9514264
0.569828453,-0.252169931,115.8683149
0.562610473,-0.252796057,116.8316173
0.558133166,-0.252384488,117.3990604
0.552788192,-0.252720539,118.1113599
0.548885156,-0.252925155,118.6312668
0.545459072,-0.25307643,119.0875179
0.542022766,-0.253201563,119.5450452
0.539865585,-0.251960524,120.081017
0.536207519,-0.249692679,121.6940212
0.532869956,-0.24747361,123.2023616
0.530093508,-0.245785036,124.3623487
0.525169469,-0.242602486,126.460419
0.521539196,-0.240425799,127.8997527
0.516482231,-0.237399915,129.8627817
0.509888783,-0.234351925,131.9851822
0.5021175,-0.231137141,134.2647535
0.494122265,-0.227766856,136.570135
0.484855385,-0.224009847,139.1014492
0.479847404,-0.21991408,141.2666762
0.474794102,-0.214390894,143.963071
0.470155976,-0.208837509,146.5837342
0.46559796,-0.20279327,149.3455686
0.461081223,-0.195397385,152.5772032
0.457793311,-0.190050753,154.8906465
0.454738504,-0.183752636,157.5200688
0.4508743,-0.175381583,160.9742147
0.448195282,-0.167646326,164.0722335
0.445456193,-0.159133033,167.4604653
0.443121935,-0.149596158,171.2003572
0.442035277,-0.141904168,174.1629425
0.441340181,-0.133261754,177.4733742
0.904090307,-0.12422026,59.55061023
0.902576776,-0.133770544,60.16144429
0.897089894,-0.162652267,62.05982707
0.892795992,-0.183720297,63.36667612
0.88715075,-0.209138099,64.85754002
0.882037492,-0.232831851,66.16626241
0.877065524,-0.252529071,67.25931755
0.872403832,-0.267325002,68.23477302
0.862124896,-0.284726711,70.14263364
0.856613774,-0.294331025,71.10801818
0.850169932,-0.304525013,72.21048733
0.846833517,-0.308829932,72.78300045
0.843059433,-0.313432274,73.42320664
0.84070547,-0.315417492,73.78455793
0.847507019,-0.294545868,72.60678419
0.84940542,-0.282933112,72.18454441
0.84841482,-0.275980068,72.25697163
0.84029234,-0.279576106,73.58172644
0.827822927,-0.288370314,75.68241939
0.818697936,-0.293092725,77.89976702
0.810233172,-0.29598138,80.08436833
0.804908262,-0.297090237,81.54712394
0.797568292,-0.300433247,83.23917175
0.788440872,-0.3054264,84.64153477
0.783867578,-0.306657193,85.32010023
0.78388265,-0.301218599,85.23842765
0.776802866,-0.304613523,86.30125459
0.770953622,-0.306381201,87.15661557
0.763403213,-0.310078323,88.44650035
0.759231536,-0.30935699,89.88436275
0.755279545,-0.309546056,91.1729833
0.75063503,-0.310089358,92.5348255
0.745579794,-0.311821479,93.26840416
0.749293564,-0.300414016,92.66581708
0.75084989,-0.29025206,92.25694261
0.745324411,-0.28832647,92.97858839
0.736737837,-0.290681325,94.60001336
0.729290334,-0.291873245,96.51735233
0.723830655,-0.291412749,98.06571954
0.71965256,-0.291556618,99.27447113
0.713192638,-0.292475304,100.8568464
0.708121622,-0.293760065,101.5768896
0.706579603,-0.289613674,101.7340017
0.702030454,-0.285849064,102.3022516
0.697244919,-0.283778502,102.898019
0.689879912,-0.282582752,103.8570611
0.680457771,-0.285053206,105.1788201
0.673986468,-0.286374972,106.074682
0.667865884,-0.28619396,107.7236839
0.662946035,-0.285733436,109.1382932
0.657862445,-0.285115926,110.6247487
0.651726076,-0.285630154,111.9207098
0.648056662,-0.284950254,112.4390658
0.64528271,-0.280532658,112.9048816
0.639407534,-0.277830886,113.7469419
0.633558541,-0.27537181,114.4616697
0.624335622,-0.275837252,115.7116134
0.617730772,-0.276378178,116.6129038
0.611318509,-0.275641681,118.2412932
0.606836971,-0.274566019,119.5708364
0.601184021,-0.273362642,121.161501
0.597598921,-0.271562516,122.239247
0.591959839,-0.267619052,123.590227
0.586487805,-0.265416353,124.8429458
0.580874205,-0.263027349,126.1684772
0.573090642,-0.260389079,127.9500105
0.566448186,-0.258733852,129.4254159
0.559535116,-0.256721493,131.0449724
0.552660051,-0.254567523,132.6747433
0.546829405,-0.252371277,134.1208118
0.538935117,-0.252421578,135.3162444
0.534099969,-0.251729056,135.9931729
0.52889858,-0.251704906,136.7491565
0.524552536,-0.25163344,137.3811132
0.52272503,-0.250866492,137.621173
0.520444741,-0.248546728,138.8095255
0.518020926,-0.244537368,139.7512495
0.512915942,-0.241943702,141.1012784
0.50737417,-0.238088215,142.664069
0.500806401,-0.235462054,144.4584369
0.494098504,-0.231797916,146.3294953
0.487893416,-0.228566523,148.2412598
0.485207226,-0.224478027,150.0603853
0.480744173,-0.218297723,152.8317281
0.476829031,-0.211620754,155.7036877
0.474480279,-0.206654164,157.7687881
0.470724636,-0.198422038,161.1658448
0.467824104,-0.191015154,164.1679386
0.466141584,-0.18517617,166.4736767
0.464256953,-0.17707763,169.6359594
0.462728643,-0.168055986,172.8352226
0.462577718,-0.162277972,174.1242808
0.464063426,-0.157509168,173.6908988
0.465229569,-0.151290202,173.2317174
0.929258218,-0.089518598,50.85100073
0.929086648,-0.088781998,50.84962226
0.928951544,-0.090011622,50.92623775
0.927511355,-0.102281212,51.69130453
0.924240051,-0.123597381,53.11870849
0.920949099,-0.144194368,54.41019758
0.916733023,-0.16704806,55.84862496
0.912484244,-0.187347025,57.13182094
0.909070632,-0.202697307,58.05512612
0.90486769,-0.222300355,58.99808884
0.895727305,-0.243175238,60.94329111
0.882411365,-0.263537714,63.51289059
0.865031224,-0.284059448,66.64418026
0.85091144,-0.297882671,69.05874856
0.839064865,-0.308198947,71.01471275
0.827265757,-0.317156122,72.87361263
0.821603339,-0.31587604,73.71669029
0.814566154,-0.319984431,74.80338129
0.803697744,-0.32713888,76.46552869
0.795968987,-0.331377427,77.9198677
0.789686534,-0.333219015,79.79726622
0.784524214,-0.334364572,81.44176439
0.77823308,-0.337235099,82.69860005
0.771857714,-0.339979447,83.62716701
0.775028903,-0.329808251,83.10820585
0.778943369,-0.317563986,82.43798112
0.775669925,-0.312441729,82.82004754
0.765944333,-0.316948504,84.23197029
0.756144372,-0.321198379,85.63617443
0.746685034,-0.325770965,86.98665869
0.739504109,-0.327269404,88.49394195
0.73243287,-0.328266136,90.5022891
0.728012583,-0.327403286,92.02918232
0.722453777,-0.328963153,93.15203199
0.715492727,-0.330979886,94.11380586
0.716155755,-0.323676686,93.97725385
0.71924795,-0.315512375,93.42042867
0.715738374,-0.309188536,93.76083689
0.707425017,-0.31008965,94.87145997
0.699080359,-0.3131433,96.02564007
0.691065794,-0.314914832,97.2154461
0.686186623,-0.314492361,98.83188856
0.682234051,-0.313889267,100.2236399
0.677612245,-0.313069411,101.8588724
0.673864276,-0.312537695,103.095806
0.668117093,-0.313451757,103.8705472
0.669598643,-0.30605707,103.552086
0.665446027,-0.302397422,104.1252415
0.659614165,-0.298477374,104.8677738
0.654584346,-0.295305385,105.7527398
0.647671871,-0.293807707,107.398898
0.639818678,-0.292612294,109.42931
0.632464023,-0.291865527,111.4286916
0.626829423,-0.291057844,113.015194
0.622339382,-0.28859133,114.3369238
0.616883743,-0.284705042,115.7604354
0.611564702,-0.282514219,117.097062
0.604244304,-0.279380014,118.8632078
0.59687314,-0.277061204,120.5909662
0.587544441,-0.277623978,122.1443001
0.578615679,-0.277842277,123.3659295
0.571033886,-0.278513597,124.4206656
0.566108432,-0.278876833,125.105231
0.561021084,-0.27747022,126.5069534
0.557452042,-0.275673631,127.7978153
0.554814472,-0.272403228,128.8814303
0.550644236,-0.268631085,130.0790578
0.54493925,-0.265681538,131.483412
0.539321647,-0.263724725,132.7716201
0.533070321,-0.260825314,134.1836072
0.527805204,-0.258559391,135.4906108
0.520224745,-0.256216435,137.4159672
0.515430921,-0.254341062,138.7601759
0.51029105,-0.251954951,140.3234616
0.50490481,-0.249569652,141.8928843
0.500565961,-0.247291872,143.2749243
0.494511866,-0.244180821,145.1504424
0.489327521,-0.24144131,146.7603001
0.484129146,-0.23902579,148.226396
0.478035753,-0.236217727,149.9074691
0.470860615,-0.233241821,151.7218869
0.463866916,-0.230272616,153.4740905
0.454349305,-0.22643319,155.7134388
0.445030256,-0.222491684,157.8962936
0.441833964,-0.217571715,159.9854657
0.439946178,-0.212589901,161.9982279
0.437946262,-0.207736712,163.9612048
0.435689671,-0.201190671,166.5706165
0.433913219,-0.195265019,168.9104047
0.43321313,-0.189803976,170.7208976
0.431776446,-0.182719122,173.4764088
0.431095267,-0.175947034,176.0741708
0.430759494,-0.169420945,178.5698759
0.914988517,-0.118748526,57.21380882
0.914988517,-0.118748526,57.21380882
0.914659003,-0.119221174,57.28913617
0.913944433,-0.124043843,57.59404565
0.910487561,-0.144528461,58.94355108
0.904933148,-0.174203856,60.78028369
0.900407594,-0.197436275,62.00626898
0.89677381,-0.217481286,63.05868917
0.892773431,-0.23334866,64.03477348
0.881959277,-0.250645581,66.15033774
0.869460725,-0.263982713,68.42299819
0.863072026,-0.269984078,69.56009378
0.856632628,-0.275022209,70.67583365
0.858299943,-0.264111096,70.26032624
0.853016516,-0.265625207,71.12798861
0.845373464,-0.269773408,72.39324843
0.845144163,-0.263604248,72.32833509
0.842145135,-0.260492589,72.73427149
0.831818209,-0.268762837,74.44660193
0.822173674,-0.275257528,75.99597543
0.815766719,-0.278271347,77.64537429
0.809076989,-0.2805459,79.61827781
0.803447847,-0.28170403,81.18737313
0.796909994,-0.286021681,82.20894479
0.792340705,-0.28579083,82.85960502
0.796635973,-0.27253147,82.05729654
0.798707682,-0.262326838,81.54228614
0.790034724,-0.263934917,82.7990414
0.781451896,-0.268453823,84.0968042
0.774305554,-0.271344405,85.70093732
0.768140176,-0.271749863,87.49687814
0.763294786,-0.272322175,89.01817741
0.758758133,-0.272789938,90.4313103
0.751437241,-0.275509327,91.64177728
0.747286396,-0.277638035,92.25819506
0.749435208,-0.266798047,91.7739894
0.746703532,-0.263400262,92.05581174
0.740631107,-0.261648616,92.82551234
0.728440882,-0.265872848,94.56698135
0.72297538,-0.268342025,95.35923491
0.714893987,-0.271041483,96.50033846
0.708508399,-0.273671453,97.412292
0.702515482,-0.276036114,98.26293629
0.697741856,-0.277063749,98.91566815
0.692125749,-0.279120056,99.70518325
0.688221506,-0.280499907,100.251783
0.688123359,-0.274183362,100.1260461
0.687431636,-0.270499237,100.1088091
0.681873079,-0.267703717,100.7440039
0.675885032,-0.26576962,101.4560464
0.667462483,-0.267645891,102.5974588
0.659864164,-0.269113723,103.6188678
0.653620996,-0.27085398,104.4743455
0.648175493,-0.271519446,105.193362
0.6447362,-0.270633873,106.4346511
0.640476414,-0.269434462,107.9832204
0.636543835,-0.268224082,109.4249766
0.632448219,-0.266855462,110.9402499
0.62742188,-0.265284752,112.7160515
0.622013584,-0.26394339,114.4473826
0.618200189,-0.262873101,115.6945188
0.611832607,-0.261674425,117.5127601
0.607531568,-0.259203332,118.4070234
0.602109748,-0.256007558,119.4761547
0.596395738,-0.252902076,120.5470039
0.590117462,-0.251426514,121.7114049
0.580213378,-0.252244612,123.2715521
0.573017323,-0.252268276,124.2528094
0.56452883,-0.253020983,125.4405739
0.558390459,-0.252907499,126.5173432
0.55420918,-0.25068598,128.0772029
0.548006517,-0.247132725,130.4495227
0.543638858,-0.244002874,132.3300457
0.53890171,-0.240319063,134.4479209
0.533267789,-0.235466714,137.1009929
0.528461061,-0.230552369,139.6130918
0.523098558,-0.22499781,142.4041762
0.518037164,-0.219214264,145.2006409
0.513689679,-0.21322696,147.9412183
0.508449379,-0.205693843,151.3313032
0.504287062,-0.198997421,154.2605529
0.499898053,-0.1907831,157.7469922
0.496636763,-0.182914931,160.9591164
0.493824216,-0.174760201,164.2239579
0.490892638,-0.165222778,168.0254572
0.489597019,-0.157165915,170.8158574
0.489489211,-0.150718907,171.9981759
0.489686525,-0.144553237,171.855884
0.491050818,-0.139778748,171.3144109
0.492744735,-0.13360585,170.6164265
0.933172461,-0.102245524,46.54368051
0.93286863,-0.10272112,46.61586839
0.93286863,-0.10272112,46.61586839
0.932564485,-0.103195881,46.68798508
0.932256578,-0.10565726,46.84091981
0.929378624,-0.126498805,48.13787263
0.925920548,-0.146443129,49.42607091
0.922607414,-0.164587913,50.56270005
0.917641339,-0.188606597,52.07364055
0.913508853,-0.206489764,53.20395201
0.909288813,-0.224091004,54.22120378
0.905235667,-0.241080686,55.10927157
0.902446913,-0.254543597,55.74031216
0.898510411,-0.267387603,56.56519126
0.895127591,-0.276357077,57.23454472
0.881350723,-0.292560163,59.73607575
0.868552979,-0.305236512,61.95803587
0.857379038,-0.314987434,63.79989698
0.850481386,-0.319913074,64.92643171
0.851592681,-0.309168709,64.67975572
0.853759667,-0.298186162,64.24059717
0.849805586,-0.29600192,64.82736031
0.835695699,-0.306981748,67.08800341
0.826101854,-0.312230034,69.16150511
0.816396932,-0.316575321,71.58494517
0.808689718,-0.320186099,73.59833787
0.804639028,-0.320771991,74.88067401
0.796329281,-0.325166522,76.54777812
0.789844117,-0.328992204,77.54223082
0.794172284,-0.31633811,76.80877356
0.797059859,-0.302822569,76.23493638
0.792484245,-0.301705511,76.85253247
0.780329457,-0.30803771,78.63116745
0.769737751,-0.313064616,80.15378757
0.760322916,-0.317932358,81.50073852
0.751812601,-0.320095832,83.39099888
0.745593645,-0.321320046,85.20101107
0.741139172,-0.3210026,86.65031694
0.735680841,-0.321391854,88.45760925
0.730242904,-0.323477879,89.35412089
0.725462195,-0.323172495,89.98050677
0.731242309,-0.308971024,89.02234382
0.731995818,-0.300833911,88.75286549
0.722396424,-0.303363415,90.06037551
0.713169676,-0.306283859,91.32098519
0.706084019,-0.308195105,92.2776993
0.697629682,-0.311231307,93.43188403
0.690961918,-0.312242127,94.99386964
0.687809722,-0.311010437,96.16857756
0.682910271,-0.31046152,97.88283298
0.6783259,-0.309824675,99.49327441
0.674811716,-0.309744266,100.1317664
0.676519399,-0.30215261,99.80809155
0.675870139,-0.296948016,99.76302939
0.66920018,-0.29346364,100.5669823
0.658765994,-0.294848904,101.939858
0.652375786,-0.295745395,102.7807571
0.645639981,-0.297022781,103.8662575
0.640709636,-0.294880228,105.7091124
0.637309098,-0.293974814,106.9395666
0.632776654,-0.292654598,108.5923175
0.626792268,-0.293125504,109.7401138
0.621792925,-0.294088221,110.415966
0.623058739,-0.28769651,110.1113896
0.618617919,-0.283978528,110.5772534
0.612125794,-0.280500843,111.3520252
0.602833894,-0.281242725,112.5786445
0.595869551,-0.282235467,113.513216
0.590028643,-0.280633115,115.0079939
0.586284457,-0.278992805,116.4512848
0.582554499,-0.277251682,117.907309
0.577610154,-0.275055001,119.747383
0.572096608,-0.275270756,120.6213093
0.566950362,-0.274934859,121.2984179
0.564846245,-0.269808316,121.4532623
0.559856791,-0.267180911,122.0310093
0.553048824,-0.265337816,122.8799954
0.5468555,-0.264851241,123.6965653
0.539784823,-0.265027828,124.6585403
0.534576194,-0.265084202,125.3672014
0.531810801,-0.26452089,125.9965953
0.528364367,-0.262181843,127.4901229
0.525092,-0.259839729,128.9363877
0.522132052,-0.257613385,130.2704432
0.517111523,-0.255772965,131.6843086
0.513144408,-0.252529469,132.2193092
0.509750517,-0.249398707,132.62734
0.502905146,-0.245943992,133.5619405
0.497210616,-0.243309476,134.3184013
0.489713732,-0.241160408,135.357681
0.480526636,-0.239513567,136.6204496
0.473340901,-0.238634936,137.6341703
0.466936544,-0.237050286,138.5099796
0.460165938,-0.236002652,139.4703046
0.4565691,-0.232964269,141.0369528
0.452116366,-0.228711908,143.150625
0.443290503,-0.223593336,145.8560047
0.435764063,-0.219170566,148.1176235
0.425294508,-0.213320066,151.0364939
0.415245424,-0.207392231,153.8553778
0.405673576,-0.201598587,156.498476
0.398603988,-0.19443643,159.5413826
0.396414089,-0.188754298,161.8413115
0.393754263,-0.1819064,164.5816531
0.391293912,-0.172662182,168.21518
0.389621557,-0.166384752,170.6620237
0.388540049,-0.159376867,173.3653053
0.387693503,-0.15043858,176.792622
0.387628081,-0.141970591,179.743715
0.930330932,-0.136251445,50.9969806
0.929611516,-0.139996621,51.28006154
0.928379097,-0.147290846,51.73449739
0.923513132,-0.171959436,53.32190014
0.919436438,-0.191168597,54.52780835
0.914961549,-0.210256101,55.73137952
0.908162417,-0.236302628,57.38338743
0.903918275,-0.253470669,58.17445091
0.901576803,-0.264568206,58.69460429
0.889871693,-0.287766203,60.95292991
0.876807902,-0.307468667,63.32671568
0.8678095,-0.318131125,64.86901118
0.858352635,-0.327273124,66.44766778
0.848721595,-0.335304731,68.04686536
0.850753112,-0.325542191,67.70330272
0.853942457,-0.31319831,67.13923067
0.852047811,-0.307225024,67.4077549
0.842709234,-0.311728308,68.91527129
0.82873069,-0.321537183,71.14106804
0.816877735,-0.328675437,73.2027754
0.805978471,-0.333229576,75.82525801
0.79947183,-0.336043033,77.45271953
0.791756669,-0.339280953,79.32011323
0.784980447,-0.342503087,80.32012399
0.782189105,-0.340317265,80.70021334
0.788056437,-0.323898394,79.73157194
0.787379964,-0.317367872,79.74432729
0.77598743,-0.323096958,81.41293965
0.764813916,-0.327904829,83.22120396
0.75724828,-0.330208062,85.06895967
0.748399429,-0.332573669,87.26448574
0.742019918,-0.332927578,89.03219347
0.736186718,-0.333715565,90.70228274
0.729584169,-0.335370477,91.82838322
0.724869791,-0.335057774,92.45936423
0.729556336,-0.322212551,91.70354122
0.727449717,-0.316946848,91.89439477
0.71746032,-0.320288104,93.28157728
0.707394016,-0.323390356,94.66608538
0.701348356,-0.324853899,95.8467464
0.696629011,-0.324556862,97.40326735
0.691790948,-0.322940022,99.18209027
0.687001435,-0.32347729,100.3044476
0.680386207,-0.325572827,101.2155606
0.680957954,-0.319132042,101.0929841
0.680035815,-0.313298746,101.0957422
0.673333275,-0.310742495,101.9173928
0.664802178,-0.309363952,102.9976195
0.656725716,-0.310760104,104.0781744
0.648455396,-0.312729575,105.2336479
0.643944466,-0.311776697,106.7611972
0.638824834,-0.310761646,108.4203015
0.634323078,-0.309574727,109.9715674
0.629827831,-0.308271771,111.5357539
0.625340924,-0.306850342,113.1137633
0.619201336,-0.307038218,114.0150523
0.617548948,-0.302719584,114.1714787
0.612340711,-0.30049755,114.8476832
0.606241145,-0.2961987,115.5438531
0.600198099,-0.294075041,116.286574
0.591016871,-0.293758189,117.4941699
0.583244941,-0.294605977,118.5491297
0.576353067,-0.295240858,119.4832706
0.571074188,-0.294822064,120.2178792
0.567436208,-0.292838443,121.6909988
0.56397037,-0.29083862,123.1164916
0.559177652,-0.288197598,124.9969035
0.555453729,-0.286399263,126.3262502
0.550855625,-0.284544273,127.7920036
0.546964459,-0.280659248,128.3571464
0.5417273,-0.277822557,128.9970651
0.535849519,-0.27482882,129.7685633
0.529152638,-0.27186749,130.6078954
0.521646899,-0.270241113,131.6067207
0.51473121,-0.269960715,132.5720512
0.506858242,-0.269502875,133.6724769
0.501744095,-0.269126073,134.3883219
0.498244115,-0.267094056,135.618437
0.495002116,-0.263995303,137.2520053
0.491360367,-0.260721651,138.9733286
0.487376621,-0.257753489,140.5788933
0.481901496,-0.254722811,142.3279286
0.476743318,-0.25261246,143.0298139
0.471908761,-0.248140205,143.7095807
0.466912822,-0.245187387,144.6991641
0.46183598,-0.241021689,146.4721651
0.45420451,-0.23620811,148.9635902
0.447603946,-0.231881431,151.1343421
0.440995831,-0.22775687,153.1807843
0.436848447,-0.222045259,155.6669463
0.433690733,-0.216116566,158.1506425
0.431134111,-0.210886402,160.308567
0.428480143,-0.203555605,163.2568066
0.425713762,-0.195498288,166.4658795
0.423896535,-0.189469386,168.8433764
0.422370234,-0.181231583,172.0347218
0.421481254,-0.174276487,174.7094904
0.420732774,-0.16476684,178.068835
0.944555434,-0.144495552,43.93374929
0.944236317,-0.144999664,44.0097254
0.944236317,-0.144999664,44.0097254
0.944236317,-0.144999664,44.0097254
0.943502348,-0.147963343,44.23672126
0.940880213,-0.162688865,45.14242986
0.938519278,-0.174910238,45.89601427
0.935212282,-0.190730149,46.87429107
0.931922104,-0.205264986,47.77614036
0.928101371,-0.220937167,48.75212093
0.922039228,-0.243704339,50.17718794
0.915723217,-0.263851558,51.43662228
0.898607548,-0.291479629,54.66900933
0.884681173,-0.307877917,57.1854826
0.866096123,-0.325754362,60.37766357
0.852179709,-0.33741958,62.66630208
0.840340391,-0.344427787,64.55253814
0.835723046,-0.342676583,65.26441242
0.822672405,-0.349977148,67.6013356
0.813275824,-0.35452291,69.71365698
0.803244292,-0.359577223,72.10045638
0.795843011,-0.36275115,74.04880185
0.788004958,-0.366512052,75.22319533
0.778907306,-0.371547626,76.53477207
0.778077919,-0.366787176,76.6320264
0.783969421,-0.352271417,75.74927596
0.784083998,-0.343125602,75.65479737
0.771338311,-0.346961142,77.45100987
0.760035167,-0.35264376,79.04550743
0.749152403,-0.357519035,80.72873217
0.740663871,-0.359247182,82.76845087
0.733751999,-0.360034385,84.62072775
0.727383014,-0.3603167,86.46477181
0.719745192,-0.362358052,88.0825544
0.71663269,-0.36046399,88.50716247
0.723302815,-0.345716059,87.4823457
0.721160271,-0.338872877,87.69748872
0.713215412,-0.338084354,88.71807883
0.70152946,-0.341493819,90.28258098
0.691096125,-0.344167732,91.66566064
0.681867387,-0.346487326,93.2024384
0.675504737,-0.346553651,95.12062296
0.670714674,-0.345511174,96.68437572
0.665124621,-0.345190489,98.44288395
0.65638084,-0.347366845,99.60061688
0.651306518,-0.34779519,100.2574955
0.651526414,-0.341595664,100.1949589
0.653386831,-0.332853824,99.7921937
0.645003986,-0.332489514,100.8513958
0.634694638,-0.333858759,102.1887209
0.626204369,-0.33542543,103.2982666
0.620975768,-0.335559738,103.9643677
0.615111033,-0.336046929,104.9802517
0.611795482,-0.334076254,106.3765169
0.608022477,-0.333023552,107.7470311
0.604887542,-0.331870582,109.0052754
0.601133355,-0.330431053,110.5024466
0.601202011,-0.326334568,110.5998654
0.601348582,-0.321023333,110.4997662
0.592975286,-0.317476777,111.5343101
0.585846265,-0.318208891,112.4722445
0.579599348,-0.318016567,113.2749719
0.572839256,-0.317775203,114.1441494
0.56898437,-0.318014185,114.6498609
0.565291978,-0.316896982,115.8239029
0.562028871,-0.314931047,117.3372013
0.55935418,-0.313392506,118.5128944
0.555918985,-0.31164745,119.8793908
0.552828729,-0.309720841,121.2533568
0.55045029,-0.308785052,121.6743948
0.55090025,-0.30356582,121.5194507
0.545192048,-0.299192728,122.2042758
0.538802326,-0.297039576,122.9988416
0.531613968,-0.296971672,123.9631525
0.526802672,-0.296860553,124.608904
0.522459473,-0.296714949,125.1921308
0.51978411,-0.294586755,126.1518962
0.516280666,-0.292194323,127.6734953
0.512263784,-0.289282799,129.4575012
0.509252501,-0.286974198,130.8253828
0.50600526,-0.284355182,132.3328255
0.503065396,-0.281860223,133.7294166
0.499508685,-0.278672053,135.4639521
0.495682802,-0.275421199,137.2220137
0.492253732,-0.27194519,139.0055478
0.48877207,-0.268180466,140.8843474
0.485287745,-0.264620388,142.6537681
0.481972283,-0.26052857,144.5950716
0.477980181,-0.255723883,146.852349
0.468863662,-0.251984825,149.1120924
0.460304316,-0.248060005,151.3272574
0.453778176,-0.244606949,153.150517
0.44692469,-0.240894685,155.0560011
0.441513133,-0.236180703,156.9284564
0.43901361,-0.230060227,159.1463341
0.436096102,-0.22352087,161.8185061
0.433646978,-0.217295358,164.3257023
0.431232484,-0.209927982,167.2498977
0.429183846,-0.202194183,170.2825539
0.427643324,-0.194794066,173.1594358
0.882439559,-0.169866206,68.13726961
0.882077232,-0.170281606,68.21034552
0.87966575,-0.180756896,68.95054591
